Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date
469684,S FOOD MART  ,Convenience Store,121,Cleveland Ave SW, ,Atlanta,GA,30315,8205,FULTON,33.68115,-84.39196,3/8/2005,4/23/2009
320591,S H Produce  ,Fruits/Veg Specialty,209,Edgewood Ave SE, ,Atlanta,GA,30303,3012,FULTON,33.75436,-84.38001,10/27/1998,2/12/2023
1207531,S&d Business Llc  ,Convenience Store,2102,Hollywood Rd NW, ,Atlanta,GA,30318,1817,FULTON,33.81319,-84.46901,11/2/2015,5/5/2019
920262,S.S. FOOD MART  ,Convenience Store,4511,Campbellton Rd SW, ,Atlanta,GA,30331,6912,FULTON,33.69596,-84.53557,11/4/2009,11/22/2019
228787,SALAM FOOD  ,Small Grocery Store,420,14th St NW, ,Atlanta,GA,30318,5368,FULTON,33.78616,-84.40087,11/7/1995,4/18/2006
1168015,Sam's Mart 521,Convenience Store,5640,Northside Dr, ,Atlanta,GA,30328, ,FULTON,33.90767,-84.43248,11/13/2014,2/17/2020
1415593,Sam's Supermarket  ,Convenience Store,3840,Stonewall Tell Rd,,Atlanta,GA,30349,1455,FULTON,33.65076,-84.59428,10/5/2020, 
1413302,Samples Foods  ,Combination Grocery/Other,635,Green St NW,,Atlanta,GA,30318,4374,FULTON,33.79323,-84.40888,9/4/2020,2/19/2025
1036855,Sandy Spring Quick Stop  ,Convenience Store,5700,Roswell Rd, ,Atlanta,GA,30342,1105,FULTON,33.91069,-84.37891,1/18/2012,3/12/2014
1388259,Sandy Springs Bp  ,Convenience Store,6360,Roswell Rd,,Atlanta,GA,30328,3210,FULTON,33.92889,-84.37949,1/28/2020,9/28/2025
975944,SANDY SPRINGS CHEVRON  ,Convenience Store,5701,Roswell Rd, ,Atlanta,GA,30342,1104,FULTON,33.91054,-84.37882,12/21/2010, 
336110,SAVE RITE GROCERY  2726,Supermarket,2020,HOWELL MILL RD,2726,Atlanta,GA,30318, ,FULTON,33.80991,-84.41283,1/1/1930,1/3/2006
601670,SAVE RITE GROCERY  2703,Supermarket,3050-H,MLK JR DR,2703,Atlanta,GA,30311, ,FULTON,33.75439,-84.48227,5/12/2000,1/3/2006
547133,SAVE-A-LOT  567,Supermarket,854,Oak St SW, ,Atlanta,GA,30310,1912,FULTON,33.74062,-84.41643,4/14/2003,9/3/2018
1062576,SAVE-A-LOT 475,Supermarket,1901,Metropolitan Pkwy SW, ,Atlanta,GA,30315,5922,FULTON,33.70338,-84.40812,6/7/2012,9/3/2018
487354,SAVON FOOD MART  ,Convenience Store,568,Chappell Rd NW, ,Atlanta,GA,30318,8176,FULTON,33.77064,-84.43398,8/22/2001,3/8/2006
1271644,Sawaneh Imports Llc  ,Large Grocery Store,5459,Old National Hwy,,Atlanta,GA,30349,3205,FULTON,33.60699,-84.47195,4/24/2017,3/29/2022
1271644,Sawaneh Imports Llc  ,Large Grocery Store,5459,Old National Hwy,,Atlanta,GA,30349,3205,FULTON,33.60699,-84.47195,5/23/2022, 
734089,Scandinavian House Grocery  ,Convenience Store,710,Peachtree St NE,Ste 119,Atlanta,GA,30308,1271,FULTON,33.77401,-84.38477,11/13/2004,7/21/2025
1425130,Select Meats And Seafood Llc  ,Delivery Route,1386,Chattahoochee Ave NW,,Atlanta,GA,30318,1302,FULTON,33.80355,-84.43267,4/2/2021,9/24/2024
957706,Sesay Global  ,Convenience Store,291,Joseph E Lowery Blvd NW, ,Atlanta,GA,30314,3201,FULTON,33.76255,-84.41739,9/10/2010,9/26/2011
1531880,SH Produce  ,Fruits/Veg Specialty,209,Edgewood Ave SE,Suite #123,Atlanta,GA,30303,3012,FULTON,33.75405,-84.37988,3/23/2023, 
857451,Shahrzad  ,Medium Grocery Store,6435,Roswell Rd,,Atlanta,GA,30328,3144,FULTON,33.93076,-84.3791,8/6/2008, 
1578465,Shawty Dred Llc  ,Meat/Poultry Specialty,1980,Delowe Dr SW,Ste C,Atlanta,GA,30311,4753,FULTON,33.70111,-84.45682,3/25/2024,11/16/2025
956479,Sheketa's Convenience Store  ,Convenience Store,1370,Jonesboro Rd SE, ,Atlanta,GA,30315,2766,FULTON,33.71715,-84.38416,7/28/2010,7/26/2012
952559,Shell East Point  ,Convenience Store,2641,Main St,,Atlanta,GA,30344,6933,FULTON,33.68335,-84.44067,8/30/2010, 
679105,SHELL FOOD MART  ,Convenience Store,1959,Lakewood Ave SE, ,Atlanta,GA,30315,4348,FULTON,33.7023,-84.3848,3/2/2001,1/4/2007
739031,SHELL FOOD MART  ,Convenience Store,3113,Campbellton Rd SW, ,Atlanta,GA,30311,5301,FULTON,33.69233,-84.49097,1/11/2005,11/30/2015
748809,SHELL FOOD MART  ,Convenience Store,3195,Donald Lee Hollowell Pkwy NW, ,Atlanta,GA,30318,4407,FULTON,33.78615,-84.49131,4/13/2005,12/9/2014
679105,SHELL FOOD MART  ,Convenience Store,1959,Lakewood Ave SE, ,Atlanta,GA,30315,4348,FULTON,33.7023,-84.3848,8/31/2008,5/26/2015
900937,Shell Food Mart  ,Convenience Store,387,Hill Street SE, ,Atlanta,GA,30312, ,FULTON,33.74429,-84.37933,7/2/2009,6/17/2014
935387,SHELL FOOD MART  ,Convenience Store,4336,Fulton Industrial Blvd SW, ,Atlanta,GA,30336,1927,FULTON,33.76545,-84.52928,3/12/2010,12/29/2010
979495,Shell Food Mart  ,Convenience Store,1420,Custer Ave Se, ,Atlanta,GA,30316,3304,FULTON,33.71761,-84.34264,11/18/2010,2/19/2015
1013351,Shell Food Mart  ,Convenience Store,3601,Martin Luther King Jr Dr SW, ,Atlanta,GA,30331,3799,FULTON,33.75962,-84.5054,8/2/2011,3/1/2016
1014850,Shell Food Mart  ,Convenience Store,5866,Roswell Rd NE, ,Atlanta,GA,30328,4906,FULTON,33.91544,-84.37933,8/5/2011,9/30/2012
1012338,Shell Food Mart  ,Combination Grocery/Other,1790,Howell Mill Rd NW, ,Atlanta,GA,30318,3165,FULTON,33.80332,-84.41434,9/2/2011,8/27/2013
1021905,Shell Food Mart  ,Convenience Store,8340,Roswell Rd, ,Atlanta,GA,30350,2811,FULTON,33.98297,-84.3504,9/16/2011,6/6/2016
1032731,Shell Food Mart  ,Convenience Store,2118,Defoors Ferry Rd NW, ,Atlanta,GA,30318,2328,FULTON,33.81372,-84.42606,12/5/2011,7/20/2022
1036143,Shell Food Mart  ,Convenience Store,1338,Virginia Ave, ,Atlanta,GA,30344,5214,FULTON,33.65905,-84.43298,1/4/2012, 
1037877,Shell Food Mart  ,Convenience Store,1633,Virginia Ave, ,Atlanta,GA,30337,2823,FULTON,33.65928,-84.44241,1/23/2012,4/22/2014
1077498,Shell Food Mart  ,Convenience Store,3535,Roosevelt Hwy, ,Atlanta,GA,30349,2319,FULTON,33.6217,-84.50468,11/7/2012,6/1/2018
1075636,Shell Food Mart  ,Convenience Store,1850,Metropolitan Pkwy Sw, ,Atlanta,GA,30315,5923,FULTON,33.70337,-84.40798,4/2/2013,11/25/2022
1102627,Shell Food Mart  ,Convenience Store,486,Ponce de Leon Ave NE,,Atlanta,GA,30308,1836,FULTON,33.77388,-84.37123,10/21/2013, 
1136085,Shell Food Mart  ,Convenience Store,1633,Virginia Ave, ,Atlanta,GA,30337,2823,FULTON,33.65928,-84.44241,5/2/2014,8/27/2019
1170470,Shell Food Mart  ,Convenience Store,2331,Bolton Rd Nw, ,Atlanta,GA,30318,1230,FULTON,33.81969,-84.46132,11/17/2014,3/19/2019
1200341,Shell Food Mart  ,Convenience Store,1959,Lakewood Ave SE, ,Atlanta,GA,30315,4348,FULTON,33.7023,-84.3848,6/5/2015,11/26/2017
1218300,Shell Food Mart  ,Convenience Store,3113,Campbellton Rd Sw, ,Atlanta,GA,30311,5301,FULTON,33.69246,-84.4908,12/16/2015,12/16/2020
1260073,Shell Food Mart  ,Convenience Store,5866,Roswell Rd, ,Atlanta,GA,30328,4906,FULTON,33.91544,-84.37933,11/3/2016, 
1263040,Shell Food Mart  ,Convenience Store,8340,Roswell Rd, ,Atlanta,GA,30350,2809,FULTON,33.98292,-84.3504,11/15/2016,9/3/2018
1136085,Shell Food Mart  ,Convenience Store,1633,Virginia Ave, ,Atlanta,GA,30337,2823,FULTON,33.65928,-84.44241,9/9/2019,9/9/2019
1136085,Shell Food Mart  ,Convenience Store,1633,Virginia Ave, ,Atlanta,GA,30337,2823,FULTON,33.65928,-84.44241,9/11/2019,2/6/2020
1393812,Shell Food Mart  ,Convenience Store,3535,Roosevelt Hwy,,Atlanta,GA,30349,2319,FULTON,33.62195,-84.50497,3/18/2020, 
1528776,Shell Food Mart  ,Convenience Store,1888,Peachtree St NW,,Atlanta,GA,30309,1536,FULTON,33.80648,-84.39397,1/6/2023, 
1519630,Shell Food Mart  ,Convenience Store,1790,Howell Mill Rd NW,,Atlanta,GA,30318,3165,FULTON,33.80353,-84.41458,4/6/2023, 
1555389,Shell Food Mart  ,Convenience Store,2477,Metropolitan Pkwy SW,,Atlanta,GA,30315,7221,FULTON,33.68711,-84.40864,9/19/2023, 
1561835,Shell Food Mart  ,Convenience Store,1535,Chatahoochee Ave Nw, ,Atlanta,GA,30318, ,FULTON,33.81013,-84.43824,10/4/2023, 
1587608,Shell Food Mart  ,Convenience Store,4511,Campbellton Rd SW,,Atlanta,GA,30331,6912,FULTON,33.69621,-84.53568,3/18/2024, 
1586387,Shell Food Mart  ,Convenience Store,4903,Old National Hwy,,Atlanta,GA,30337,6232,FULTON,33.62209,-84.47501,3/22/2024, 
1630202,Shell Food Mart  ,Convenience Store,4499,Roswell Rd NE,,Atlanta,GA,30342,3316,FULTON,33.87786,-84.37942,3/27/2025, 
1641391,Shell Food Mart  ,Convenience Store,5084,Old National Hwy,,Atlanta,GA,30349,3342,FULTON,33.61684,-84.47221,4/3/2025, 
1642327,Shell Food Mart  ,Convenience Store,1892,Howell Mill Rd NW,,Atlanta,GA,30318,2539,FULTON,33.80671,-84.41317,4/17/2025, 
1084991,Shell Sandy Springs  ,Convenience Store,5866,Roswell Rd NE, ,Atlanta,GA,30328,4906,FULTON,33.91544,-84.37933,1/31/2013,10/25/2016
927056,SHERRYS PRODUCE  ,Fruits/Veg Specialty,3451,Dogwood Dr, ,Atlanta,GA,30354,1415,FULTON,33.66023,-84.41047,12/16/2009,9/21/2011
665332,SHO-NUFF SEAFOOD  ,Seafood Specialty,2616,Donald Lee Hollowell Pkwy NW, ,Atlanta,GA,30318,8317,FULTON,33.77567,-84.47261,9/21/2004,5/28/2008
870767,SHOP RITE FOOD MART  ,Small Grocery Store,2132,Campbellton Rd SW,Ste F,Atlanta,GA,30311,4620,FULTON,33.70594,-84.45861,10/6/2010,7/24/2019
241374,SHOPPER'S 3 MARKET  ,Small Grocery Store,2491,Jonesboro Rd SE, ,Atlanta,GA,30315,8663,FULTON,33.68615,-84.36458,1/21/2003,10/26/2005
363945,SHOPPERS MARKET  ,Medium Grocery Store,735,Joseph E Boone Blvd NW, ,Atlanta,GA,30314,3835,FULTON,33.76349,-84.41145,6/1/1994,11/18/2024
750472,SHOPPERS MARKET 3,Medium Grocery Store,2491,Jonesboro Rd SE, ,Atlanta,GA,30315,8663,FULTON,33.68615,-84.36458,11/7/2005,10/15/2008
1641550,Shoppers Supermarket  ,Convenience Store,735,Joseph E Boone Blvd NW,,Atlanta,GA,30314,3835,FULTON,33.76349,-84.4115,3/27/2025, 
392306,SIDE OF THE ROAD FRUIT & VEGETABLES  ,Fruits/Veg Specialty,1005,Lee St SW, ,Atlanta,GA,30310,3307,FULTON,33.72711,-84.4177,2/26/2003,5/25/2006
392306,SIDE OF THE ROAD FRUIT & VEGETABLES  ,Fruits/Veg Specialty,1005,Lee St SW, ,Atlanta,GA,30310,3307,FULTON,33.72711,-84.4177,2/20/2008,1/4/2011
734182,SIMLAKE CORNER STORE  ,Convenience Store,1590,Joseph E Boone Blvd NW Ste A, ,Atlanta,GA,30314,2015,FULTON,33.76354,-84.43991,3/3/2005,3/30/2006
801828,SIMLAKE MEAT MARKET  ,Small Grocery Store,1590,Joseph E Boone Blvd NW Ste A, ,Atlanta,GA,30314,2015,FULTON,33.76354,-84.43991,10/11/2006,11/28/2007
907862,SIMLAKE NEIGHBORHOOD MARKET  ,Convenience Store,1590,Joseph E Boone Blvd NW,Ste A,Atlanta,GA,30314,2015,FULTON,33.76354,-84.43991,8/17/2009,1/27/2010
916316,SIMMON'S FRESH SEAFOOD  ,Seafood Specialty,2102B,Hollywood Rd NW, ,Atlanta,GA,30318,1817,FULTON,33.81259,-84.47003,9/29/2009,9/30/2012
1261136,Simply Produce  ,Fruits/Veg Specialty,3375,Roosevelt Hwy, ,Atlanta,GA,30349,2300,FULTON,33.6222,-84.49956,10/12/2016,7/13/2020
1538540,Simply Produce Llc  ,Delivery Route,3360,Ethan Allen Dr,,Atlanta,GA,30349,2106,FULTON,33.63153,-84.50667,4/10/2023, 
888911,SIMPSON BP  ,Convenience Store,1617,Joseph E Boone Blvd NW, ,Atlanta,GA,30314,1838,FULTON,33.7636,-84.44072,4/17/2009,10/20/2013
1555831,Simpson Food Mart  ,Convenience Store,1285,Joseph E Boone Blvd NW,,Atlanta,GA,30314,2332,FULTON,33.7637,-84.42967,9/5/2023,11/14/2023
864748,simpson groccery  ,Convenience Store,1267,joseph e boone blvd, ,Atlanta,GA,30314, ,FULTON,33.76357,-84.42893,9/23/2008,1/11/2009
783662,SIMPSON GROCERIES  ,Convenience Store,1267,Simpson Rd NW, ,Atlanta,GA,30314,2396,FULTON,33.76357,-84.42893,8/8/2006,5/15/2008
612709,SIMPSON GROCERY  ,Convenience Store,1267,Joseph E Boone Blvd NW, ,Atlanta,GA,30314,2396,FULTON,33.76357,-84.42893,2/13/1998,8/7/2006
795970,SIMPSON LAKE FOOD MARKET  ,Convenience Store,1576A,Joseph E Boone Blvd NW, ,Atlanta,GA,30314,2013,FULTON,33.76352,-84.43965,8/28/2006,3/12/2008
875219,Simpson Mart  ,Convenience Store,1285,joseph e boone ROAD, ,Atlanta,GA,30314, ,FULTON,33.76357,-84.42963,1/12/2009,5/6/2014
603801,SKY FOOD MART  ,Convenience Store,1341,Metropolitan Pkwy SW, ,Atlanta,GA,30310,4456,FULTON,0,0,12/3/2002,2/1/2005
1574205,Sky Mart  ,Convenience Store,3841,Washington Rd,,Atlanta,GA,30344,8049,FULTON,33.65083,-84.48985,1/3/2024, 
1127400,Smackin Good Seafood 1,Seafood Specialty,2740,Greenbriar Pkwy SW,Ste B6,Atlanta,GA,30331,2614,FULTON,33.68992,-84.48901,4/28/2014,7/2/2017
981674,Small Steps Variety Store Llc  ,Small Grocery Store,2310,Cascade Rd Sw, ,Atlanta,GA,30311,3202,FULTON,33.7221,-84.4641,12/21/2010,3/18/2013
945066,Smart Baby  ,Small Grocery Store,2006,Sylvan Rd SW, ,Atlanta,GA,30310,5057,FULTON,33.69991,-84.4182,5/21/2010,9/24/2013
825340,SMART DOLLAR GROCERY  ,Convenience Store,905,James Jackson Pkwy NW,Ste 7,Atlanta,GA,30318,9501,FULTON,33.77956,-84.476,7/11/2007,9/30/2008
848360,SMART MART  ,Small Grocery Store,1616,Simpson Rd NW, ,Atlanta,GA,30314,1839,FULTON,33.76352,-84.44086,6/2/2008,8/5/2010
835006,SMLJ 1 STOP  ,Convenience Store,3817,Main St, ,Atlanta,GA,30337,3615,FULTON,33.65113,-84.44975,3/31/2009,8/4/2010
938475,SOFIA VENTURES  ,Convenience Store,180,Ralph David Abernathy Blvd SW, ,Atlanta,GA,30312,2748,FULTON,33.7368,-84.39375,5/25/2010,7/1/2020
938475,SOFIA VENTURES  ,Convenience Store,180,Ralph David Abernathy Blvd SW, ,Atlanta,GA,30312,2748,FULTON,33.7368,-84.39375,7/6/2020,1/19/2022
236441,SONG'S GROCERY INC  ,Convenience Store,2674,Campbellton Rd SW, ,Atlanta,GA,30311,4404,FULTON,33.70245,-84.47538,12/31/2002,5/25/2006
1202440,Sonnys Food Mart  ,Convenience Store,75,Ponce de Leon Ave NE,Ste 100,Atlanta,GA,30308,1995,FULTON,33.77224,-84.38446,9/29/2015,12/5/2016
913119,SOUTH ATLANTA FARMERS MARKET  ,Farmers' Market,555,Hopkins St SW, ,Atlanta,GA,30310,1625,FULTON,33.73994,-84.43063,3/16/2010,3/17/2015
980620,South Atlanta Supermarket  ,Convenience Store,1518,Jonesboro Rd SE,Unit A,Atlanta,GA,30315,4000,FULTON,33.71276,-84.38246,12/13/2010,4/19/2012
939094,SOUTHEASTERN MEATS  & FISH  ,Large Grocery Store,1624,Donald Lee Hollowell Pkwy NW, ,Atlanta,GA,30318,5004,FULTON,33.77238,-84.44112,3/12/2010, 
372931,SOUTHERN FOOD STORE  ,Small Grocery Store,119,Randolph St NE, ,Atlanta,GA,30312,1636,FULTON,33.75748,-84.3679,11/4/1980,10/31/2013
1111485,Southern Food Store  ,Convenience Store,119,Randolph St Ne, ,Atlanta,GA,30312,1636,FULTON,33.75748,-84.3679,12/10/2013,9/26/2016
974343,SOUTHERN GROCERY  ,Small Grocery Store,1083,Westview Dr SW, ,Atlanta,GA,30310,5446,FULTON,33.74706,-84.42314,10/7/2010,9/27/2012
1075457,Southern Grocery  ,Convenience Store,1083,Westview Dr SW, ,Atlanta,GA,30310,5446,FULTON,33.74706,-84.42314,11/29/2012,1/24/2018
1002550,Southern Souvenirs  ,Fruits/Veg Specialty,664,Pryor St Sw, ,Atlanta,GA,30315,1042,FULTON,33.73663,-84.39456,7/26/2011,3/12/2014
395061,SOUTHERN SUPERMARKET  ,Small Grocery Store,1083,Westview Dr SW, ,Atlanta,GA,30310,5446,FULTON,33.74706,-84.42314,2/26/1999,10/5/2010
780312,SOUTHPORT STATION  ,Small Grocery Store,1465,McPherson Ave SE, ,Atlanta,GA,30316,1661,FULTON,33.74407,-84.3397,3/8/2006,9/17/2007
942139,Southwest Outdoor Organic Market  ,Farmers' Market,779,Atwood St SW, ,Atlanta,GA,30310,2514,FULTON,33.73415,-84.42938,4/13/2010,3/16/2018
1353202,Speedzone Chevron  ,Convenience Store,1739,Martin Luther King Jr Dr Nw, ,Atlanta,GA,30314,2227,FULTON,33.75117,-84.4437,5/6/2019,1/1/2024
1353202,Speedzone Chevron  ,Convenience Store,1739,Martin Luther King Jr Dr Nw, ,Atlanta,GA,30314,2227,FULTON,33.75117,-84.4437,3/20/2025, 
1317601,Speedzone Shell  ,Convenience Store,1720,Mlk Jr Dr SW, ,Atlanta,GA,30314,2258,FULTON,33.75114,-84.44358,10/4/2018, 
1232145,Sprouts Farmers Market 519,Supermarket,1845,Piedmont Ave NE,Apt 500,Atlanta,GA,30324,5141,FULTON,33.80624,-84.36688,1/20/2016, 
1421139,Sr Food & Meat Mart  ,Convenience Store,2521,Donald Lee Hollowell Pkwy NW,Ste D,Atlanta,GA,30318,8361,FULTON,33.77602,-84.46847,2/11/2021,6/20/2022
1421139,Sr Food & Meat Mart  ,Convenience Store,2521,Donald Lee Hollowell Pkwy NW,Ste D,Atlanta,GA,30318,8361,FULTON,33.77602,-84.46847,7/13/2022,10/10/2022
1421139,Sr Food & Meat Mart  ,Convenience Store,2521,Donald Lee Hollowell Pkwy NW,Ste D,Atlanta,GA,30318,8361,FULTON,33.77602,-84.46847,11/15/2023, 
1022209,SS Food Mart  ,Convenience Store,22,Joseph E Lowery Blvd NW, ,Atlanta,GA,30314,3613,FULTON,33.75521,-84.41756,10/7/2011,8/20/2012
1022209,SS Food Mart  ,Convenience Store,22,Joseph E Lowery Blvd NW, ,Atlanta,GA,30314,3613,FULTON,33.75521,-84.41756,8/23/2012,3/23/2014
300535,Stadium Grocery & More  ,Convenience Store,834,Hank Aaron Dr SE, ,Atlanta,GA,30315,1502,FULTON,33.73214,-84.38789,9/8/2004,8/23/2022
1330181,Star Chevron Food Mart  ,Convenience Store,3260,Donald Lee Hollowell Pkwy NW,,Atlanta,GA,30331,1102,FULTON,33.78739,-84.49453,10/10/2018,2/25/2024
1330181,Star Chevron Food Mart  ,Convenience Store,3260,Donald Lee Hollowell Pkwy NW,,Atlanta,GA,30331,1102,FULTON,33.78739,-84.49453,5/14/2024, 
855470,STAR DISCOUNT FOOD MARKET  ,Convenience Store,1576,Simpson Rd NW, ,Atlanta,GA,30314,2013,FULTON,33.76354,-84.43916,9/23/2008,2/1/2011
989354,Star Discount Food Market  ,Convenience Store,1576A,Joseph E Boone Blvd NW, ,Atlanta,GA,30314,2013,FULTON,33.76352,-84.43965,3/1/2011,3/30/2012
1137966,Star Discount Food Market  ,Convenience Store,1576A,Joseph E Boone Blvd NW, ,Atlanta,GA,30314,2013,FULTON,33.76354,-84.43972,5/6/2014,1/25/2015
1057928,Star Discount Food Mart  ,Convenience Store,1576,Joseph E Boone Blvd NW, ,Atlanta,GA,30314,2013,FULTON,33.76354,-84.43916,3/21/2013,10/23/2013
1612405,Star Groceries  ,Convenience Store,1955,Campbellton Rd SW,Ste A,Atlanta,GA,30311,4815,FULTON,33.70864,-84.4531,9/12/2024,8/27/2025
1307632,Starz Mini Mart  ,Convenience Store,138,Edgewood Ave NE, ,Atlanta,GA,30303,3007,FULTON,33.75452,-84.3834,1/2/2018,3/12/2020
418205,STEGALLS GROCERY & SNACK BAR  ,Small Grocery Store,132,JAMES P BRAWLEY DR SW, ,Atlanta,GA,30314, ,FULTON,33.75096,-84.4127,4/22/2003,5/25/2006
437700,STOP & GO GROCERY STORE  ,Supermarket,1095,HIGHTOWER RD NW, ,Atlanta,GA,30318, ,FULTON,33.78468,-84.47336,5/2/2001,5/23/2006
785380,STOP & GO GROCERY STORE  ,Convenience Store,1095,Hightower Rd NW, ,Atlanta,GA,30318,4599,FULTON,33.78468,-84.47336,5/24/2006,8/27/2007
764135,STOP & SHOP  ,Convenience Store,2075,ALISON CT, ,Atlanta,GA,30311, ,FULTON,33.70073,-84.45657,9/3/2005,5/25/2006
893694,Stop & Shop  ,Convenience Store,2075,Alison Ct SW, ,Atlanta,GA,30311,4958,FULTON,33.70074,-84.45656,6/17/2009,12/28/2014
349934,STOP AND SAVE  ,Convenience Store,3083,MARTIN LUTHER KING DR, ,Atlanta,GA,30311, ,FULTON,33.75158,-84.48796,5/18/2000,8/27/2013
1109229,Stop And Save  ,Convenience Store,3083,Ml King Jr Dr Sw, ,Atlanta,GA,30311, ,FULTON,33.75158,-84.48796,12/18/2013,5/29/2019
1048503,Stop And Shop  ,Convenience Store,1155,Sylvan Rd Sw, ,Atlanta,GA,30310,3404,FULTON,33.72342,-84.41801,8/27/2012,4/24/2013
905742,STOP N GO GROCERY STORE  ,Convenience Store,1095,HIGHTOWER ROAD NW, ,Atlanta,GA,30318, ,FULTON,33.78468,-84.47336,7/22/2009,8/22/2012
323672,STOP N SHOP  ,Convenience Store,2075,Alison Ct SW, ,Atlanta,GA,30311,4958,FULTON,33.70074,-84.45656,2/19/1997,10/15/2006
745286,STOP N SHOP  ,Convenience Store,2075,Alison Ct SW, ,Atlanta,GA,30311,4958,FULTON,33.70074,-84.45656,3/18/2005,5/25/2006
836975,STOP N SHOP  ,Convenience Store,2075,Alison Ct SW, ,Atlanta,GA,30311,4958,FULTON,33.70074,-84.45656,11/26/2007,3/16/2009
1275036,Stop N Shop  ,Convenience Store,2848,Veterans St, ,Atlanta,GA,30344,3613,FULTON,33.67747,-84.42924,3/8/2017,12/20/2021
1127501,Stop N Shop 2  ,Convenience Store,3293,Main St, ,Atlanta,GA,30337,1213,FULTON,33.66567,-84.44535,2/7/2014,2/28/2023
1530485,Stop N Shop 2 ,Convenience Store,3293,Main St,,Atlanta,GA,30337,1213,FULTON,33.66589,-84.44543,4/7/2023,2/19/2025
1625474,Stop N Shop Food Mart #2 1,Convenience Store,3293,Main St,,Atlanta,GA,30337,1213,FULTON,33.66594,-84.44553,3/6/2025, 
1278598,Summer Hill Variety Store  ,Convenience Store,559,Martin St SE, ,Atlanta,GA,30312,2935,FULTON,33.73933,-84.38409,5/3/2017,5/16/2019
911699,Summerhill Variety Store  ,Small Grocery Store,559,Martin St SE, ,Atlanta,GA,30312,2935,FULTON,33.73933,-84.38409,8/24/2009,4/5/2017
1107932,Sun Market  ,Convenience Store,3380,Sunset Ave, ,Atlanta,GA,30354,1653,FULTON,33.65445,-84.39928,10/24/2013,12/9/2014
975017,Sun Mini Mart  ,Convenience Store,50,Lower Alabama St SW, ,Atlanta,GA,30303,3178,FULTON,33.75227,-84.38944,10/20/2010,2/15/2012
664862,"SUN'S SUPER FOOD MART, INC  ",Convenience Store,1990,Perkerson Rd SW, ,Atlanta,GA,30310,5051,FULTON,33.70007,-84.41769,3/15/2002,10/19/2006
965281,Sunbelt Snacks  ,Convenience Store,2545,Forrest Hills Dr SW, ,Atlanta,GA,30315,8122,FULTON,33.68102,-84.40034,8/30/2010,7/7/2015
1035249,Sunny's Market  ,Small Grocery Store,112,Ormond St SE, ,Atlanta,GA,30315,1514,FULTON,33.73167,-84.38406,3/28/2012,7/6/2015
785381,SUNNY'S NEIGHBORHOOD GROCERY  ,Medium Grocery Store,112,Ormond St SE, ,Atlanta,GA,30315,1514,FULTON,33.73167,-84.38406,6/2/2006,1/24/2012
310522,SUNNY'S NEIGHBORHOOD GROCERY INC  ,Convenience Store,112,ORMOND STREET, ,Atlanta,GA,30315, ,FULTON,33.7317,-84.39298,4/6/1995,4/27/2006
804930,SUNS SUPERMARKET  ,Small Grocery Store,1990,Perkerson Rd SW, ,Atlanta,GA,30310,5051,FULTON,33.70007,-84.41769,11/6/2006,3/9/2009
907160,SUNSET THRIFTY BAKERY & MEAT STORE  ,Bakery Specialty,2549,Roosevelt Hwy, ,Atlanta,GA,30337,6229,FULTON,33.6281,-84.47293,8/13/2009,3/20/2011
1205289,Sunshines Seafood Market  ,Seafood Specialty,1801,Delowe Dr SW,Ste C,Atlanta,GA,30311,4751,FULTON,33.70584,-84.45731,9/18/2015,9/23/2019
1029064,Super A Mart  ,Medium Grocery Store,3266,Dogwood Dr, ,Atlanta,GA,30354,1158,FULTON,33.66504,-84.40858,12/2/2011,10/16/2014
1168511,Super A Mart  ,Convenience Store,3266,Dogwood Dr, ,Atlanta,GA,30354,1158,FULTON,33.66504,-84.40858,12/23/2014,11/29/2016
873581,SUPER FOOD MART  ,Convenience Store,1683,Lakewood Ave SE, ,Atlanta,GA,30315,5250,FULTON,33.70769,-84.38006,12/4/2008,6/15/2010
956581,Super Food Mart  ,Convenience Store,1683,Lakewood Ave SE, ,Atlanta,GA,30315,5250,FULTON,33.70769,-84.38006,6/28/2010,7/30/2012
1267633,Super Food Mart  ,Convenience Store,1267,Joseph E Boone Blvd NW, ,Atlanta,GA,30314,2396,FULTON,33.76357,-84.4291,1/17/2017,6/11/2021
652330,SUPER FOOD STORE  ,Convenience Store,2053,MLK JR DR, ,Atlanta,GA,30310, ,FULTON,33.75003,-84.45364,10/3/2003,10/22/2007
443369,SUPER GIANT FOOD  ,Supermarket,2080,Campbellton Rd SW, ,Atlanta,GA,30311,4812,FULTON,33.70655,-84.45699,12/2/1993,5/17/2015
618803,SUPER GIANT FOOD  ,Supermarket,2176,Donald Lee Hollowell Pkwy NW, ,Atlanta,GA,30318,4788,FULTON,33.77652,-84.45721,2/14/2003,7/7/2016
1185186,Super Giant Food  ,Super Store,2080,Campbellton Rd SW, ,Atlanta,GA,30311,4812,FULTON,33.70654,-84.45708,3/16/2015,5/7/2025
1392665,Super Giant Mart  ,Supermarket,5658,Riverdale Rd,Ste M,Atlanta,GA,30349,7316,FULTON,33.60087,-84.42724,1/14/2020, 
1004129,SUPER LOW FOOD MART  ,Small Grocery Store,1799,Lakewood Ter SE, ,Atlanta,GA,30315, ,FULTON,33.70514,-84.37911,6/7/2011,4/19/2017
